gene,H_statistic,p_value,FDR
CTNND1,21.798520640556937,0.00021980185422789243,0.0003932816082851692
PCYOX1,21.787506362509635,0.00022091338381273473,0.0003952221616886601
POLR2I,21.78530105254979,0.0002211366062044764,0.00039557322110844696
CEP44,21.78390795571765,0.00022127773129613403,0.0003957773555978943
TMEM154,21.777044408928173,0.00022197433510078116,0.0003969748482507746
C1QTNF1,21.767786978085205,0.00022291734754184347,0.0003986126675873306
KHDRBS2,21.765562588630097,0.00022314452726666172,0.00039897021749214995
HCCS,21.763122124028573,0.00022339403912933676,0.00039936760392842515
KBTBD8,21.750432305109907,0.0002246959056198526,0.00040164598694234204
SPRTN,21.732454664953572,0.00022655314461166712,0.0004049164265324271
FAM189B,21.72512379450317,0.00022731484582722429,0.0004062282622868469
SLC35A3,21.715710317346606,0.00022829666143717314,0.00040793309068410375
RPF1,21.714836919382492,0.00022838796878748045,0.0004080464880043573
NCOA1,21.711468126074625,0.00022874049071542582,0.0004086264965188163
CDKL5,21.70625951147483,0.00022928659998038657,0.0004095521496968046
FGF7,21.69686007070735,0.0002302753795101592,0.00041126817932259264
PNO1,21.686233177722468,0.00023139837432171095,0.00041322346786623837
POLR2J3,21.675453731795745,0.00023254303749737571,0.00041521696984117746
EBLN2,21.66226311468689,0.00023395138223517188,0.00041768074503828077
L3HYPDH,21.660326824468257,0.00023415882794246718,0.00041800017842233086
PRSS53,21.659160202347316,0.0002342839027913001,0.0004181725105363839
ZNF337,21.63980859034196,0.00023636829907755733,0.0004218415606725764
ZBTB33,21.634814777217915,0.00023690916940249848,0.0004227553541675856
TIMM22,21.63406658611608,0.00023699031017121832,0.0004228486552111328
C1orf35,21.628902204465234,0.00023755113548099084,0.00042379770383959577
CTSL,21.627205606292126,0.00023773566430963604,0.00042407527995050597
ZNF597,21.625330605836908,0.00023793976220698644,0.0004243876917455184
ARSD,21.62285114013032,0.0002382099242450599,0.0004248178446984432
ZNF444,21.62143769962327,0.00023836406848794911,0.00042504101479951407
TSHZ1,21.618987868049118,0.00023863147172947541,0.00042546606481612517
LIMD1,21.616404117048923,0.00023891381474942967,0.00042591764493164747
TLR6,21.61343898960281,0.00023923824137612467,0.0004264441295615778
TACO1,21.60431245798003,0.00024023955588021046,0.0004281768975758458
PTPRK,21.600021402671207,0.00024071178260240864,0.0004289663702122943
LNX2,21.58535523038385,0.0002423327400239848,0.0004318025258160838
TNRC6B,21.573986979471773,0.00024359664061135626,0.00043400184456155805
FAM189A2,21.570164462682396,0.0002440230872305632,0.0004347087673567558
CTNS,21.564376532994388,0.00024467020791331433,0.0004358085847528513
TTC30B,21.556039543485582,0.000245605318076293,0.0004374210416978606
MRPS23,21.55038861775246,0.00024624116239816427,0.0004385001815266374
SWI5,21.530773478890822,0.00024846095543077675,0.00044239937313275853
SNHG10,21.528417386252904,0.00024872891916009437,0.0004428226924276544
ZNF792,21.514140711496438,0.00025035877628974636,0.00044567025118439545
PSMD4,21.511223653744764,0.0002506930945107476,0.00044621117538691795
UNC119B,21.506204759456814,0.00025126933617008166,0.00044718251788151286
MXI1,21.50215450307517,0.00025173532143870286,0.00044795742566639365
CCZ1B,21.50122267054165,0.0002518426506890887,0.000448029730533489
KATNAL1,21.5011271406407,0.0002518536564663773,0.000448029730533489
MBTD1,21.50100545974626,0.0002518676757291444,0.000448029730533489
PRKD3,21.49095132135296,0.00025302872341601376,0.00045004040695937193
MLLT11,21.48616669017158,0.0002535831123493283,0.0004509717146076525
DNAJC18,21.478792749655497,0.000254439879978273,0.00045244048067001727
DTD1,21.473265257178376,0.0002550839926133125,0.0004535307968642903
PLEKHG1,21.468709836943006,0.0002556160455509026,0.00045442163429612115
CCDC84,21.452327785627457,0.000257538504372299,0.00045778375097909626
ZNF81,21.451563656419054,0.0002576285251321712,0.0004578882240493434
RNF123,21.438895022720043,0.00025912554888358195,0.0004604930624957567
ZNF345,21.438611025251387,0.00025915920685448527,0.0004604970313138871
DDX52,21.436695872228622,0.00025938629446974005,0.0004608446604218684
SLC25A35,21.43559540003707,0.00025951687123422105,0.0004610207577968572
DCLRE1B,21.43296616313131,0.000259829107781479,0.00046151948429452036
RND1,21.41905089020779,0.00026148783544247933,0.00046440949467629287
ATPAF1,21.417133540932106,0.0002617172085027669,0.0004647605396751752
ZNF575,21.416856176519712,0.0002617504061981743,0.0004647631712623345
NDUFS6,21.407352957987918,0.00026289036979511364,0.0004667307340656161
C11orf21,21.406464214782723,0.0002629972307677189,0.0004668638909352093
NUDT1,21.381197547945067,0.00026605333047807566,0.0004722317714178441
MRPL9,21.376215894389468,0.0002666600219238474,0.0004732512972353227
RNF217,21.363357738088148,0.0002682322996431588,0.00047598402990685985
SFT2D3,21.356926015835835,0.00026902220616652336,0.00047732793427342695
IFT172,21.351931362944274,0.0002696372103884858,0.00047836122046402796
LCN2,21.347420773446874,0.00027019380811028215,0.0004792906505323901
BNIP1,21.323298304042837,0.00027318986060944484,0.00048454662519617584
CCDC117,21.312901899044366,0.00027449124463967297,0.0004867959214510187
GCFC2,21.30980887324419,0.00027487960297856016,0.00048742566578507024
YTHDF1,21.305734769892236,0.0002753919760388377,0.0004882751381576682
GTPBP2,21.294254556750488,0.0002768408642052118,0.0004907846629643327
FAM207A,21.292455585408693,0.0002770685914843788,0.000491128963301329
C15orf41,21.291577822984323,0.00027717977262201596,0.0004912666168363597
C9orf64,21.288784181251945,0.00027753392163582934,0.0004918348152922291
TBXAS1,21.287739742509917,0.0002776664399315106,0.0004920101584953272
LIN9,21.285603001875945,0.0002779377448282832,0.0004924313520388903
POLK,21.272890363537684,0.00027955732643833567,0.0004952409407189761
ZHX1,21.271909991932734,0.0002796826129229434,0.0004954029988846624
VCAM1,21.26734673106206,0.0002802665071334501,0.0004963772535090135
SEMA4F,21.260457919799276,0.0002811502577221472,0.0004978822811674133
QPCTL,21.25502971528086,0.0002818485754529103,0.0004990586061729032
FAIM,21.24562841679617,0.0002830620858686021,0.0005011467689160922
AKAP1,21.24509131230349,0.00028313157095614456,0.0005012092342101162
CDCA4,21.242097746064733,0.00028351915775575343,0.0005018347309763029
NDUFA8,21.236791971549216,0.0002842074061587089,0.0005029921895953769
BTBD2,21.226490613732587,0.0002855483979257688,0.00050530445878568
CC2D1A,21.225979008659866,0.00028561515994919204,0.000505361573761828
CCL2,21.200551059096792,0.00028895295193683105,0.000511205669163627
NLK,21.195009581582156,0.0002896854670222507,0.0005124397433297999
RBM23,21.176421926084195,0.00029215599233997755,0.0005167476055220314
TSTD1,21.1740546011779,0.00029247213393258486,0.0005172443459628408
MBLAC2,21.15146513024567,0.0002955059226265168,0.0005225466139940845
FAM110C,21.15099474369541,0.0002955694263671729,0.0005225958462819198
RINL,21.12250275154841,0.00029944126557953526,0.0005293777664136216
ISOC2,21.11960187042938,0.00029983828091976827,0.0005300157018815782
GSK3A,21.118167146042314,0.0003000348304313108,0.0005302991683922842
CAB39,21.111484199279417,0.0003009520420260163,0.0005318561533826873
RIPK3,21.098357199191792,0.00030276177522277586,0.0005349898775008511
ATOH8,21.089885115214326,0.00030393548777808943,0.0005369991123583461
FCGR2B,21.078107061749,0.0003055747007671055,0.0005397856037605553
GRM7,21.078024075087935,0.0003055862814792935,0.0005397856037605553
MRPS12,21.055122942856595,0.0003087987913775718,0.0005453944183255318
DARS2,21.047336450905938,0.00030989866577430566,0.0005472710349791125
OXLD1,21.029926036748876,0.00031237202373570833,0.0005515724347298555
TMEM9B,21.029234543113944,0.0003124706615554177,0.0005516801294497699
IGKV3D-20,21.026738610743195,0.00031282694961529893,0.0005522426357863619
ZNF414,21.022027668133543,0.0003135005221564724,0.0005533650507926942
ZRANB1,21.009291833715263,0.0003153287002627438,0.0005565249637059193
BCL11A,21.00132520772115,0.00031647764448158617,0.000558485477147539
PM20D1,20.990994134503858,0.0003179737683882969,0.0005610581098088023
ITPKC,20.990711628574918,0.00031801477858686315,0.0005610629142080294
ZNF559,20.988071439463006,0.00031839829721035573,0.0005616719209486641
ECHDC3,20.965320987622153,0.00032172211579556615,0.0005674670058820686
MAP1A,20.964359380557724,0.0003218633604467392,0.0005676478136943696
GMPR2,20.961344415746034,0.0003223066088743147,0.0005683611367562223
PPP1R9B,20.95956247871002,0.00032256886667399946,0.0005687551645097808
GALK1,20.948099681720336,0.00032426097406587434,0.0005716699126517472
UBN2,20.946406477246047,0.00032451166480722103,0.0005720430573902342
WDR13,20.93208414964488,0.00032663988245509835,0.000575725383389104
COX11,20.93122521605189,0.0003267679538377688,0.0005758818515380233
RDH14,20.919176476637077,0.0003285697354755406,0.0005789657792512801
FBXW5,20.91899559237232,0.00032859685997221893,0.0005789657792512801
CBX1,20.91749131641388,0.0003288225196133021,0.0005792937247431268
CD164,20.915975774727087,0.00032905002453096076,0.000579624841865212
ANXA2R,20.915443990845706,0.0003291298900088787,0.0005796958423305419
CDAN1,20.909249820528643,0.0003300615718563881,0.0005812441044751641
OVOL1,20.909072608931837,0.00033008826514551083,0.0005812441044751641
NKD1,20.900565366317586,0.0003313722258651294,0.0005834348910041579
ATXN1L,20.89694004806491,0.0003319208817877925,0.0005843306825706765
FBXO32,20.886989969562265,0.00033343135701883916,0.0005869192919824707
CDR2L,20.886468912706352,0.00033351064363710273,0.000586988346367776
HIC2,20.883775112792662,0.0003339208437397106,0.0005876397314953427
RCL1,20.88091993274928,0.0003343561638271357,0.0005883351614700825
ZNF596,20.8804400460349,0.0003344293857829249,0.0005883933508540018
ZNF343,20.87936783256535,0.00033459304340480487,0.0005886106192141669
PRR5L,20.873541280961245,0.0003354837690710163,0.0005901067281198743
TNPO2,20.87212278003202,0.0003357009757285893,0.0005904179186661964
TRPV3,20.860500634414414,0.0003374858617561071,0.0005934858776159839
SNRNP48,20.85667922553627,0.0003380747911937121,0.0005944502028020947
AGAP3,20.853240466287442,0.00033860561964327307,0.0005953121476007826
KLHL8,20.851951455601768,0.00033880481214274564,0.000595590896969745
DDX10,20.83264782568935,0.00034180175268481565,0.0006007871996933296
ECSIT,20.831730192597256,0.00034194486981515865,0.0006009666733354923
ADAMTS1,20.80968284788568,0.0003454013539244992,0.0006069686341779124
DPY19L2,20.809212824277974,0.0003454754177353742,0.0006070259917858721
ZCWPW1,20.792620718932604,0.0003481000188029015,0.0006115642819251552
MTFR1L,20.76452205683002,0.0003525898991925723,0.0006193781326741734
FAM50B,20.7639202703219,0.00035268668345986076,0.0006194738894187701
SGIP1,20.759248281908853,0.00035343896705725716,0.0006207208321257246
RAD52,20.72932494901834,0.0003582950617027743,0.0006291738567037093
PTK7,20.72816846169042,0.0003584840625631647,0.000629430320249295
CD68,20.721909478365816,0.0003595086623733148,0.0006311537005413388
GPATCH4,20.71970587223503,0.0003598700842703858,0.0006317125317319398
VPS53,20.71654739059403,0.0003603887467708544,0.0006325472146580549
BCKDK,20.715900856237834,0.00036049500713688235,0.0006326579442615418
TBCEL,20.713230589996883,0.0003609342044134629,0.0006333528716890056
ASGR1,20.705302350050975,0.000362241343086148,0.0006355704791169076
POU2AF1,20.675461298389823,0.00036720345506623846,0.0006441996205603566
NRROS,20.670930636072296,0.00036796270005360997,0.0006454543220715346
FNBP1L,20.66560817177574,0.00036885662139633747,0.0006469449347626487
DCP1B,20.653763084235408,0.00037085376259555434,0.0006503699182713324
CPEB2,20.64901711265328,0.0003716569596979092,0.0006516870363981337
AVL9,20.64879995249878,0.00037169375257374104,0.0006516870363981337
CKS1B,20.645418367250883,0.0003722671514754775,0.0006526142885179624
ARHGAP26,20.636627856574936,0.0003737618183072346,0.0006551561824729924
SPATA6L,20.635849471915286,0.00037389445464792336,0.0006553102904450029
CEP89,20.63455825161163,0.0003741145807482802,0.0006556176831242882
TMEM241,20.62745744719579,0.000375327415842069,0.0006576644687013846
CYP26A1,20.625528795607256,0.0003756575064184537,0.0006581641677494047
CD79A,20.609217375471097,0.00037846074719269097,0.0006629962689015772
NUBP2,20.608399774085733,0.00037860180222793155,0.0006631640939335536
KCTD17,20.607401682686735,0.0003787740665320258,0.0006633865388980884
SLC2A8,20.60641220691102,0.0003789449204730178,0.0006636064608761475
MTFMT,20.60006195574166,0.00038004324436741725,0.0006654503169984624
DNAJC14,20.59936297479508,0.00038016433088249854,0.000665582808214114
PHPT1,20.59805668121994,0.00038039072639758025,0.0006658996182809869
RBL1,20.59201431910413,0.0003814396752188548,0.0006676561157019945
AC012368.1,20.589182136505848,0.000381932325412442,0.000668438587912806
GDPD1,20.576323980114463,0.00038417690361339533,0.0006722866426499516
MLYCD,20.57461031690585,0.0003844770335205214,0.0006727315163235488
CRB1,20.565976411181857,0.00038599270688401734,0.0006753029043312309
MTX1,20.552632894253584,0.0003883467971373214,0.0006787540980356853
ERVMER34-1,20.55243269870842,0.00038838222410462813,0.0006787540980356853
MYOT,20.55243269870842,0.00038838222410462813,0.0006787540980356853
LY6H,20.55243269870842,0.00038838222410462813,0.0006787540980356853
CTNNA3,20.55243269870842,0.00038838222410462813,0.0006787540980356853
FANK1,20.55243269870842,0.00038838222410462813,0.0006787540980356853
B3GNT3,20.55243269870842,0.00038838222410462813,0.0006787540980356853
KCNK15,20.55243269870842,0.00038838222410462813,0.0006787540980356853
HS6ST2,20.55243269870842,0.00038838222410462813,0.0006787540980356853
RHNO1,20.54808780057674,0.00038915189433353194,0.0006800181087006412
BBS2,20.541116819975755,0.00039038991555913024,0.0006821001338504225
DAG1,20.540620544092985,0.0003904782009868132,0.0006821730516524512
ATXN7L3,20.537577278706138,0.0003910200179465713,0.000683038186075701
TTLL11,20.519669529071532,0.0003942233951873885,0.0006885518037039322
UNC5C,20.512850305692414,0.00039545005475830996,0.0006906119774077314
HIST1H2AB,20.50641155445529,0.0003966117437712791,0.0006925582093927936
RREB1,20.49917391272929,0.00039792160542387106,0.0006947626838891227
BRCA1,20.48675104919836,0.00040017988011955023,0.0006986223449215974
CYTH4,20.48435737666718,0.0004006164672269286,0.0006993012162886732
EXT2,20.48385497474022,0.0004007081612831695,0.0006993779651552603
ARL2,20.47551773202371,0.0004022328409923953,0.0007019554664645183
MTIF2,20.470072986549475,0.0004032316531447482,0.0007036147469853702
ROBO1,20.469677363193398,0.00040330432398964674,0.0007036577644653273
TIMP2,20.467998479313067,0.0004036128573897873,0.0007041122395464218
C19orf54,20.45782228168632,0.0004054879761955179,0.0007072992266598167
CUL3,20.455901401472136,0.00040584289434619856,0.0007078340601939055
DNAAF1,20.452776534452664,0.000406420928847462,0.0007087324466938775
ADAT2,20.452593989382116,0.00040645472103284746,0.0007087324466938775
TIGD7,20.433293396414292,0.00041004333405452625,0.0007149048206109491
ASB13,20.430364333835485,0.0004105906784392351,0.0007157739474004938
VPS54,20.42592907909052,0.00041142085778159745,0.0007171358689106136
MYT1L,20.417950740339442,0.00041291840939699826,0.0007196606055308769
HAUS8,20.40516939601547,0.00041532875537236006,0.0007237754288532007
DCAF4,20.392897726811338,0.0004176560959028449,0.0007277446408276206
LPAR2,20.38968384297907,0.00041826774509372587,0.0007287237589589179
RBM43,20.385425458852698,0.00041907954464125586,0.0007300513132635477
ADCK5,20.373979178664953,0.00042126935529215447,0.000733778810466092
ST8SIA1,20.365903335697435,0.0004228211752951738,0.0007363942836671591
TNFRSF1A,20.354698139787782,0.00042498369950213827,0.0007400726241835215
TRMT2A,20.349058864737138,0.0004260761798617335,0.0007418869224921391
CES2,20.347858240306834,0.0004263091321997804,0.00074220435110557
FABP4,20.345340654009522,0.0004267980189875883,0.0007427907565610593
OSR2,20.345340654009522,0.0004267980189875883,0.0007427907565610593
SLC24A3,20.345340654009522,0.0004267980189875883,0.0007427907565610593
ZNF223,20.336507119878583,0.00042851778736077554,0.0007456952447434752
PRDX5,20.331171741522848,0.00042955983504835076,0.0007474198317262565
CD274,20.329144310353286,0.00042995646834861656,0.0007480211429633893
LPP-AS2,20.318847079981115,0.00043197655652573667,0.0007514463983058102
UBE2Q2,20.30230420299499,0.0004352415988312857,0.0007570362479850043
SPPL3,20.292304201332396,0.0004372271230945138,0.0007603995088804895
ARL17A,20.28891254944147,0.00043790257862883365,0.0007614838480155368
EPHB6,20.286595909374693,0.00043836453686079866,0.0007621967160842601
RHBDD1,20.281145760100376,0.0004394532482411967,0.0007639990389994657
BCL2L2,20.274857789689957,0.00044071264815985414,0.0007660976448558129
ZNF512B,20.26517478811452,0.0004426590223551491,0.000769389789300481
ACTN1,20.256638575490015,0.0004443819394835353,0.0007722928061185632
ANXA4,20.254844546820735,0.00044474488309234915,0.0007728319123485455
MFAP3,20.23470526253687,0.00044883938852330536,0.0007798215875581097
ANKS3,20.234537303814296,0.0004488736925789993,0.0007798215875581097
KIF19,20.231841191538308,0.0004494247046737762,0.0007806862994653291
ZNF20,20.22904490844022,0.0004499968965362985,0.0007815875929646697
MED6,20.210456176178464,0.00045381901184523286,0.0007881327091230199
OSBPL11,20.202568687686853,0.0004554504924361674,0.0007908723209100127
PKD1,20.184727499952935,0.0004591622939276418,0.0007972232529876378
IGSF22,20.175528166661728,0.0004610878736380239,0.0008004717095476369
DBR1,20.17332823795657,0.0004615495402267186,0.0008011782708460477
UBE3B,20.167482335830282,0.00046277855878363726,0.0008032165107681417
GM2A,20.162457217477694,0.0004638376086740081,0.0008049592986154565
GDF11,20.1397745382869,0.00046864795239817675,0.0008132110236166823
DECR2,20.136881464087296,0.0004692650312440255,0.0008141853857269654
TBC1D16,20.133120186470986,0.0004700684967293528,0.0008154828638655069
ETV5,20.116516470728094,0.0004736316088737712,0.0008215669503357295
ZNF230,20.115028287619122,0.00047395227170930233,0.0008220258716567779
CEP152,20.112067942567084,0.0004745907844754182,0.0008230359000831691
FAAH2,20.105241646085815,0.0004760663871545648,0.0008254972000192867
MARCKS,20.08805328007946,0.00047980205055301423,0.0008318763900619818
QRSL1,20.075496502669434,0.0004825494313541075,0.0008365407981856254
NDUFB10,20.075027918403702,0.00048265225692683715,0.0008366200819737251
IL9R,20.058967845366368,0.0004861896037233858,0.0008426519755130095
THAP10,20.057328826848256,0.00048655204958697175,0.0008431804321957763
CYP2W1,20.047072533167704,0.0004888261667050693,0.0008470212423904558
SLC36A1,20.037990914983475,0.0004908486067715317,0.0008504250985611285
DEAF1,20.02450108679817,0.000493868038736535,0.0008555552949101766
KIR3DL2,20.017487090320223,0.0004954452422657384,0.0008581861205865401
WDR3,20.015755425628022,0.0004958354002636108,0.0008587604249453909
TBC1D2,20.008015777090808,0.0004975829266097569,0.0008616852052161873
CORO1C,19.999246306325677,0.0004995703446032776,0.0008650246756252429
PBX4,19.998579105158345,0.0004997218731564089,0.0008651848215068544
C21orf62,19.992854728713706,0.0005010238118475475,0.0008673364369538052
B4GALT7,19.9859507393476,0.0005025985068926293,0.0008699596645410571
BICC1,19.9839041680261,0.0005030662394780043,0.0008706076938364322
SAMD1,19.983792765576418,0.0005030917122565107,0.0008706076938364322
ZNF687,19.971092185115623,0.0005060041559406886,0.0008755443265031116
PLEKHF1,19.96947158241905,0.0005063769844877093,0.000876085989454887
LSS,19.96840919125702,0.0005066215409665228,0.0008764056264105095
TSSK6,19.95821154388142,0.0005089749378145641,0.0008803728445154181
TP53I3,19.95553057808063,0.0005095954413655276,0.0008812234456651831
EFCAB2,19.95548033399219,0.0005096070773936203,0.0008812234456651831
ARHGEF37,19.955307496959907,0.0005096471067293863,0.0008812234456651831
TTYH2,19.94576046153765,0.0005118630568845664,0.0008849505940993908
BNC2,19.932980487254735,0.000514844336681525,0.0008899998713850498
JTB,19.93266451014669,0.0005149182643514836,0.0008900226758441426
GNB4,19.92491660078579,0.0005167342976837508,0.0008930563036039256
ANGPTL6,19.907223075301882,0.0005209052914519128,0.0009001587430349446
MFNG,19.904953911906844,0.0005214426195263971,0.0009009810336681786
UBR3,19.89746796162902,0.0005232191538626128,0.0009039440557301022
LINC00852,19.88882490309878,0.0005252777414534325,0.0009073899416965333
CDC42EP3,19.888574351153952,0.0005253375368741224,0.0009073899416965333
CH25H,19.869372787056523,0.0005299401835797343,0.0009152319917710579
HCFC2,19.85636853434676,0.0005330799726507875,0.0009205460663710394
PLCB3,19.85491679321645,0.0005334316262964479,0.0009210447804581296
HECTD2,19.85087590485971,0.0005344116557486776,0.0009226282284803396
NENF,19.8488746503968,0.0005348976761157597,0.000923358528189462
ZNF671,19.84659886045645,0.0005354509012672119,0.0009242046533768814
KLHL12,19.83455740033587,0.0005383875175802652,0.0009291639009093401
KIFC2,19.833705827129567,0.0005385957978991404,0.0009294138980704196
FAN1,19.831919983776665,0.0005390328438430539,0.0009300585533587791
ANO10,19.81768842328124,0.0005425282740487282,0.0009359794358264731
HBB,19.811955137807328,0.0005439427643864365,0.0009383092724330595
MAP4K3,19.80265691817388,0.0005462445436762176,0.0009421689669292953
TNFSF13,19.79600134275969,0.0005478980526609777,0.0009449097403429407
C8G,19.790784726547734,0.0005491975295365274,0.0009470393737147885
SMC2,19.78195838659738,0.000551403151656186,0.0009507308841475174
FADS1,19.780765881397322,0.0005517018193711131,0.0009511339365957989
MLKL,19.76934737334361,0.0005545697496638238,0.0009559657818578607
ZNF660,19.75119722685898,0.0005591588298497456,0.0009637630548833419
HIST1H4H,19.744285726789055,0.0005609161963934153,0.0009666002818933951
HIST2H4A,19.744204573380223,0.0005609368634653632,0.0009666002818933951
TNFRSF10A,19.73430909189257,0.0005634625702491353,0.000970838389703801
TMSB4Y,19.72421960318207,0.0005660493836810019,0.0009751807745663533
MTRNR2L3,19.69914496521698,0.0005725292077559737,0.0009862281662696647
PRDM11,19.695260796611503,0.0005735395056200705,0.0009878523642873193
MECR,19.66785587706881,0.0005807180210539762,0.001000098940007635
NSUN7,19.654580230714956,0.0005842273775195359,0.0010060244406781761
HSD17B10,19.65382657860279,0.0005844272303646378,0.0010062503388277998
TYSND1,19.59707534991924,0.0005996724608048587,0.001032377847818891
AP5S1,19.593334014272326,0.0006006912208467544,0.0010340102373180239
OXSM,19.583505467456433,0.0006033756859782458,0.001038509196890441
LINC00886,19.583100503337594,0.0006034865478700799,0.0010385780237801704
ZWILCH,19.568410110469333,0.0006075218073753653,0.0010453997845559658
CHIC1,19.557449662131372,0.0006105498808511289,0.0010504870205462536
PSKH1,19.54589185588928,0.0006137591667871373,0.001055884812174068
LINC01006,19.53009211852621,0.0006181733428157195,0.0010633539342201613
ZNF565,19.527445978471576,0.0006189156940106598,0.0010645059366234987
CD276,19.525767318348304,0.0006193870844951141,0.0010651916836276732
SBF2,19.51300517165146,0.0006229825043848031,0.0010712491925903432
MRPS18C,19.508494801047018,0.0006242581226975677,0.001073316734719014
SRBD1,19.499695795955176,0.0006267540916858722,0.0010774817526472045
CDH17,19.498417309285298,0.0006271175741688282,0.0010779801679612914
CDCA7L,19.48149487826551,0.0006319484342559349,0.0010861567388677539
AC009495.2,19.46706088972266,0.0006360980010969858,0.0010931605615193186
SRF,19.461204777782537,0.0006377892277685155,0.0010959384783911614
ARL6IP5,19.457818398145523,0.0006387692329638288,0.0010974937671300207
LSM4,19.45259850876043,0.0006402827679249133,0.001099965261567606
ALG6,19.439975689539317,0.0006439575031008832,0.001106148546529169
LCN15,19.436734665997907,0.0006449043866030817,0.0011073906241649862
COL4A5,19.436734665997907,0.0006449043866030817,0.0011073906241649862
TSGA10,19.436724698295997,0.0006449073008478226,0.0011073906241649862
SERINC2,19.42838679603844,0.0006473496126902247,0.0011114541563400765
SIL1,19.417718956171683,0.0006504877508142042,0.0011167112816812732
ZXDA,19.400217064023273,0.0006556688833658288,0.0011254740326628622
LRWD1,19.3978360430417,0.0006563768912529721,0.0011265573863224472
UGT3A2,19.390924403889464,0.0006584363874125709,0.0011299598104161862
RIN2,19.38815335546098,0.0006592638850488136,0.0011312474205509738
IGLV3-21,19.381962128929178,0.0006611164444217683,0.0011342934523541264
IL4,19.36163544307338,0.0006672349499662854,0.0011446571010074861
MRPL19,19.354799347468497,0.0006693052351299399,0.0011480743199805852
SZT2,19.35030888783665,0.0006706686104753069,0.0011502783026574378
ADPRM,19.339239482903686,0.0006740412043465729,0.0011559274205377038
KLF12,19.33826983240693,0.0006743374326305247,0.0011563001097317702
APOL3,19.337891099496666,0.0006744531705307191,0.001156363257395245
WIPF2,19.337449624253807,0.0006745881068162128,0.0011564593024432363
DFFB,19.336938636515765,0.0006747443228446662,0.0011565918010253524
ZNF514,19.315338832276815,0.0006813805139788178,0.0011678304154205375
LINC00309,19.307020032268355,0.0006839535176532136,0.0011721032449643542
MSRB3,19.303872503590302,0.0006849295522068626,0.0011736386410242474
ZNF469,19.279756290673276,0.0006924537466361055,0.0011863927514562714
SLC36A4,19.278677158555148,0.0006927923375482877,0.0011868341026926128
ZNF568,19.270268649878354,0.0006954362260565693,0.0011912241328618312
ZNF34,19.26748122623687,0.0006963148769291866,0.00119258978570831
RAB27B,19.263011554018682,0.0006977260985568584,0.0011948671553409142
C14orf28,19.262240537160633,0.0006979698197406804,0.0011951448631081947
ITPKB-AS1,19.259341849301535,0.0006988868590392586,0.00119657530463387
KIAA2013,19.25746138374626,0.000699482407171938,0.00119745504610953
TRIP6,19.25518890060879,0.0007002027781889833,0.0011985482433806054
RRP15,19.250988983876017,0.0007015360724986384,0.0012006902133140677
ZKSCAN5,19.25046480530869,0.0007017026530021627,0.001200829085568395
ZNF226,19.250217988308233,0.0007017811033716211,0.001200829085568395
CWF19L2,19.241902337420704,0.0007044292954385092,0.0012052197192476256
TRMT10A,19.239214583049804,0.0007052873464363471,0.0012065469034179585
C11orf68,19.232128692122707,0.0007075544375907633,0.0012102839650350234
MYO1C,19.22999025195433,0.0007082400344740886,0.0012113152970568738
FCGR2A,19.21709489649331,0.0007123883149735384,0.0012182679854851478
IGF2BP3,19.213516382271465,0.00071354373394773,0.001220101502598604
SKA2,19.205951102494577,0.000715992491965869,0.0012241458379731473
RPUSD2,19.196687930052665,0.0007190021529878143,0.0012291481042794481
GAB3,19.19333900003584,0.0007200933177388146,0.001230869879638935
ZNF765,19.188096554124613,0.0007218047269570138,0.0012336513259654865
ROCK2,19.18432530676173,0.0007230383473098688,0.0012356156199975295
FMO4,19.179649071768925,0.0007245708964787379,0.001238090242187433
DHRS12,19.174878644819046,0.0007261376260761912,0.001240622685381894
CPSF4,19.171382642986533,0.0007272879292440933,0.0012424431470206276
ZW10,19.159215889655435,0.0007313052729470402,0.0012491604464116945
TRMT13,19.156505631496913,0.0007322031587426919,0.0012505483785798842
AGO4,19.153628505084612,0.0007331575197678569,0.0012520324314972818
VWDE,19.151600551153017,0.0007338309440540857,0.001253036431387622
IGLV3-27,19.150572521805408,0.0007341725562297801,0.001253473685074123
GPR85,19.145215365884816,0.0007359552759619667,0.0012563709941689958
ZNF22,19.128419098371637,0.000741572431476195,0.0012658127444207525
ZNF165,19.12585952337763,0.0007424321422773534,0.001267132612733792
RBMS3,19.12219212250509,0.0007436656683085565,0.0012690901017111433
AHCYL1,19.117462945212953,0.0007452593143133752,0.0012716616199287612
PITPNA-AS1,19.11621360867132,0.0007456808815350735,0.001272232813833388
CROT,19.11594625316977,0.0007457711267029567,0.0012722386601519357
ADPRH,19.110343939863714,0.0007476646600020611,0.0012753204432161803
GCLM,19.10774008615378,0.0007485463578460705,0.0012766757830396085
ZNF491,19.104514971978226,0.0007496398481439198,0.0012783919858839752
FCGBP,19.095116521212926,0.000752835456005355,0.001283692200640269
RNASE1,19.090163771464624,0.0007545248787542253,0.0012864232196933586
KBTBD7,19.089604162499818,0.0007547160014788765,0.0012864771507202764
IFT140,19.089557057996476,0.0007547320912202958,0.0012864771507202764
TRA2B,19.088250431649545,0.0007551785379365377,0.0012870884269506888
WASF1,19.078749754096947,0.0007584325828921493,0.0012924841341669445
COPRS,19.074350254337816,0.0007599441346097575,0.0012949094591362077
IGSF10,19.069190414416244,0.0007617207156878726,0.0012977857653400865
