gene,H_statistic,p_value,FDR
SEC22A,227.7491524090041,4.0283189328957517e-48,1.2721744229183863e-47
LIN7C,227.70578115817054,4.115852500736863e-48,1.2995524467159962e-47
LSM2,227.5407401182816,4.466690502321021e-48,1.4100388680977827e-47
GLRX,227.4939760538073,4.57142986756923e-48,1.442807918350125e-47
SCAMP1,227.37130106731234,4.858009771681738e-48,1.5329432959558865e-47
RASSF3,227.21697764483227,5.244172794891127e-48,1.6544588451788288e-47
C8orf82,227.11876079064388,5.505774018075842e-48,1.7366353791083583e-47
FBXL6,227.01183770284587,5.805420946406825e-48,1.8307763053984196e-47
ZNF146,226.99361584465885,5.858089260064733e-48,1.8470084206447463e-47
BEND7,226.9136790029012,6.09484155446753e-48,1.9212622601682398e-47
SCRN3,226.88321331820916,6.187570439595495e-48,1.9500949040545555e-47
FHOD1,226.72625525589754,6.688138282724087e-48,2.1074254131831885e-47
SUPT20H,226.72366839674666,6.69671877576334e-48,2.1095580033485863e-47
TRAF3IP2,226.7233913614922,6.69763834126667e-48,2.1095580033485863e-47
IGKV1-39,226.71119482545578,6.738247795178928e-48,2.1219160012428257e-47
SLC9A3,226.64577744928792,6.960299751287084e-48,2.1913946801045143e-47
PLBD2,226.40338337113644,7.848786144916943e-48,2.470623816468658e-47
MAL,226.40061247932013,7.859572399646499e-48,2.473514908655816e-47
PNPLA6,226.3157808961799,8.197067839023159e-48,2.5792037212313496e-47
MIR155HG,226.2824206765852,8.333724661304448e-48,2.6216685668063677e-47
SAP130,226.2151919373984,8.616080841896009e-48,2.709941679050918e-47
IL23R,226.209849075244,8.638926624887799e-48,2.7165738926520523e-47
AEBP2,226.15159918313532,8.891964540403653e-48,2.79557427519246e-47
REV1,225.97010901986565,9.728865514997718e-48,3.0580677823755295e-47
SMCR8,225.87234691952045,1.0211856157281812e-47,3.2092326950936714e-47
SLC31A1,225.84018710671444,1.0375924589850382e-47,3.260130283643122e-47
PIEZO1,225.83893508163962,1.0382365028894436e-47,3.261490299862017e-47
ANKRD28,225.80021198425985,1.0583543265761296e-47,3.324011768418786e-47
ABCC10,225.7919201490843,1.0627126010928374e-47,3.3370212888728523e-47
KPNA6,225.75414137567023,1.0827977731251722e-47,3.3993994735458495e-47
SUSD3,225.69604374073074,1.1144287233103797e-47,3.497992433756543e-47
PPP1R11,225.6582761383388,1.135484959501948e-47,3.5633599328568545e-47
ABCE1,225.65041874615062,1.1399153648532686e-47,3.5765365663204034e-47
NUDT15,225.53443767924392,1.207358544037908e-47,3.787373145557061e-47
SAMD9,225.5251902288496,1.2129046671810617e-47,3.803998126579434e-47
TRAV1-2,225.45442019404854,1.256200841177552e-47,3.938986718843642e-47
RABL2B,225.32838901507645,1.3371671411159483e-47,4.1920162728894825e-47
SMC6,225.26652782686077,1.3787974922316168e-47,4.321650024869669e-47
FCF1,225.23788236687378,1.3985114422679009e-47,4.382551177545292e-47
UPP1,225.2260416038969,1.4067424160829483e-47,4.407450422310605e-47
AREL1,225.2055907989097,1.4210728075450324e-47,4.451445713370778e-47
NFRKB,225.17437863544237,1.443225851566378e-47,4.519922292788395e-47
TELO2,225.11022353858476,1.4898506600045857e-47,4.664996703659938e-47
DGKZ,225.0872849922795,1.506884317076022e-47,4.717375736591325e-47
MPC2,224.9545335903298,1.6093576107840279e-47,5.037152327389085e-47
NMD3,224.9489814252017,1.6137920470796653e-47,5.050008223515962e-47
EXOSC6,224.85717426047762,1.6889139531738713e-47,5.28401502813292e-47
IGHV5-51,224.85522738254997,1.6905442999769497e-47,5.288044485425164e-47
NIPAL3,224.7495668574351,1.7814273771212186e-47,5.571199470409676e-47
ZMYM6,224.7297391189362,1.7990187228970845e-47,5.6250751443004e-47
CEP63,224.71069859819698,1.8160751113865871e-47,5.677256669057301e-47
RTN4,224.66978729249314,1.8532721765541581e-47,5.792366367643365e-47
GIGYF2,224.52811530409267,1.9880685801792589e-47,6.212412602935713e-47
ZC3H18,224.38165485730832,2.1377354648797128e-47,6.678747478077565e-47
PAFAH1B3,224.26637843250367,2.263417738743868e-47,7.069975756355492e-47
THAP9-AS1,224.21286603435715,2.324245834279329e-47,7.258509285900037e-47
DOT1L,224.06957778341896,2.49529289884565e-47,7.791105587722073e-47
PTCH2,223.78760261968782,2.869522461688408e-47,8.957759324005273e-47
CAMLG,223.59628348619773,3.1549021859396644e-47,9.846635904904251e-47
DENND1A,223.4777159427189,3.3458325356951183e-47,1.044043076353601e-46
ZNF281,223.26593760844753,3.716063968401444e-47,1.159336886141889e-46
VRK3,223.18327965990738,3.8714418437137107e-47,1.207567691223406e-46
HECA,223.15572297283742,3.9246727370209575e-47,1.2239240928476302e-46
UNG,223.13846706721495,3.958377735812835e-47,1.2341858948951667e-46
USP35,223.11019070020592,4.0142352612168754e-47,1.2513491146340776e-46
TRAPPC11,222.9901773082952,4.2602177792168447e-47,1.3277607096759988e-46
NFE2L1,222.83574189433764,4.599057276333864e-47,1.4330758982732822e-46
BCKDHB,222.82690047143663,4.61925173253308e-47,1.4390781623059986e-46
GALT,222.80504552072262,4.669551329696078e-47,1.4544550460769771e-46
HGSNAT,222.77715917773165,4.734528334311154e-47,1.4743964724090975e-46
PPCS,222.71401295618347,4.885024262762932e-47,1.5209562437469347e-46
CMPK1,222.59873588008392,5.172207935029362e-47,1.6100465055565096e-46
TADA3,222.53242883436437,5.344980621215899e-47,1.6634932634711232e-46
ELMSAN1,222.46440305594473,5.528230574010369e-47,1.7201786168535592e-46
GPHN,222.4518420726071,5.5627485303179185e-47,1.7305706195346417e-46
CRYZ,222.4089109288284,5.682359825154572e-47,1.767425635042539e-46
BRPF1,222.3327709623068,5.900854925997814e-47,1.835016162347649e-46
SLC35E1,222.27747237620457,6.064790524015492e-47,1.885616268620319e-46
RFWD3,222.19586600522095,6.315072644040124e-47,1.9630367721801858e-46
SLC7A10,222.14494143576093,6.476462008150446e-47,2.0127994121929427e-46
EXOSC8,222.14108487514378,6.488850843801426e-47,2.0162439352278755e-46
IDH3G,222.12994542662065,6.524768502372801e-47,2.0269965798057365e-46
GMNN,222.119047533719,6.560099668331708e-47,2.0375627348762383e-46
BBS1,222.1169453004749,6.56693712500811e-47,2.0392762924090135e-46
CCDC142,221.9533762540404,7.121383024732967e-47,2.2110076005418418e-46
FOXO1,221.92114240929962,7.236046057540777e-47,2.2461559651578336e-46
DNAJA3,221.86219917542164,7.450515933032165e-47,2.3122652241522454e-46
BBIP1,221.8515493515283,7.489938753866557e-47,2.324033035482444e-46
BET1,221.80843690993825,7.651672327074038e-47,2.3737399708116586e-46
CARHSP1,221.77325369788858,7.786244257845282e-47,2.4150024116068424e-46
RBM7,221.7226435407714,7.98398376807007e-47,2.4758365728977126e-46
RMRP,221.57956111840647,8.570610438964734e-47,2.6572161615927e-46
CTDSPL2,221.5272142128091,8.795834474206088e-47,2.7264968242706664e-46
COQ10A,221.49677044941848,8.929531496455982e-47,2.7673842042899808e-46
SUPT4H1,221.36372858385394,9.53805332663253e-47,2.955380367640172e-46
FBXW5,221.3388791951677,9.656225609348499e-47,2.991396029792756e-46
BAX,221.24139486548495,1.0134124897681222e-46,3.1388144964879886e-46
GTF2H3,221.23917503790156,1.0145278265345668e-46,3.1416389061907587e-46
FAM192A,221.1806975732292,1.0443556129714917e-46,3.233356802549869e-46
ACOT8,220.97310763647891,1.1575022485364365e-46,3.5829439214568436e-46
ATAD2,220.94845675418804,1.1717277034081073e-46,3.626250686118518e-46
ZNF101,220.81529049104174,1.251652885354885e-46,3.872826188847022e-46
FMR1,220.7872797637887,1.269146502248333e-46,3.926167755252605e-46
LDB1,220.78206601058108,1.2724295481778075e-46,3.9355356524153574e-46
HMGB1,220.70858138185037,1.3196156409963599e-46,4.080661662776689e-46
RUVBL2,220.70279144931527,1.323407012278528e-46,4.091566464588049e-46
POLR2K,220.70076646898045,1.3247355818350606e-46,4.094854201416902e-46
IGF2BP3,220.69017526133712,1.3317061282154993e-46,4.1155768937426365e-46
ZNF736,220.58570408086365,1.4024592055719936e-46,4.333368849869607e-46
GTF2A1,220.4623401943971,1.4908625270613487e-46,4.605599120905863e-46
ACTR3C,220.42261113400852,1.5205023233305613e-46,4.696223475838772e-46
CAPN1,220.4160063378818,1.5254866271915526e-46,4.7106758615715154e-46
MSL1,220.32374997445132,1.5968401378621056e-46,4.930028438425529e-46
MIIP,220.19595387945643,1.7012271185638363e-46,5.251259322802583e-46
CD2BP2,219.9653228137564,1.9071821840290772e-46,5.8858142421984496e-46
HLA-DQB1,219.9646849437346,1.9077850657200756e-46,5.8864984555274975e-46
IGHV3-43,219.93068326734377,1.9401990270495642e-46,5.9853163353428726e-46
SGTA,219.87887413231041,1.9906508627418733e-46,6.139728634576143e-46
GOLGA3,219.84183479945995,2.0275220238899673e-46,6.252201001384339e-46
ESR2,219.78488648598477,2.0855482837085664e-46,6.429850697806226e-46
RER1,219.759980795676,2.1114445386720858e-46,6.508390820501601e-46
IFI27,219.70148062252298,2.173543056491528e-46,6.698468453681633e-46
SENP1,219.6918256406503,2.18396606884526e-46,6.7292474064599665e-46
MAN1A1,219.68917518224052,2.1868360978391955e-46,6.7367464310653695e-46
ZNF346,219.654267418146,2.224989512350829e-46,6.852914447394067e-46
ZNF836,219.57420657767167,2.315027022181625e-46,7.12880604258242e-46
FKBP11,219.55917138500718,2.332337766665711e-46,7.180680249325872e-46
RYBP,219.5530766842304,2.339391703222742e-46,7.200961943964282e-46
HAVCR2,219.54415083648794,2.349760892530488e-46,7.231438314736614e-46
GYS1,219.51795309314446,2.3804610541039926e-46,7.324459067250042e-46
SLC35C2,219.3686564677541,2.5632303124460466e-46,7.885252134482927e-46
ADCY7,219.34854332968692,2.5889024220756427e-46,7.96264092892136e-46
ZNF626,219.3400361540377,2.5998380752175722e-46,7.994683272717037e-46
DPAGT1,219.33320881042997,2.608647767038391e-46,8.020176680544272e-46
HDAC4,219.0725119043246,2.9683371114207427e-46,9.124209795316587e-46
REEP5,219.05089163208285,3.0003058546175003e-46,9.220641455295136e-46
RABEPK,219.02206034504002,3.0434734388708564e-46,9.351444551628062e-46
KDM1A,218.76919183141345,3.4497058149488306e-46,1.0597534692710322e-45
RASGRF2,218.7252570064243,3.5256236447597145e-46,1.0828601023473403e-45
D2HGDH,218.40972036298422,4.12223336453567e-46,1.265851060817744e-45
VPS35,218.2414813013563,4.480573417215598e-46,1.3756162083908644e-45
CA5B,218.12623375736382,4.74386113752853e-46,1.456160754260646e-45
ZNF709,218.11770911789432,4.7639396473607135e-46,1.4620333858146164e-45
ZC3H14,217.99383798295545,5.065473623850821e-46,1.5542640407933286e-45
ZDHHC21,217.9677488834925,5.1313746951146325e-46,1.5741720186065806e-45
MRPL2,217.79852195853306,5.580159919343282e-46,1.711507639213869e-45
REXO2,217.679298007667,5.919706321584448e-46,1.8152904035788053e-45
ALG1,217.658642259551,5.980598715690892e-46,1.8335990860912138e-45
ZHX1,217.4622815278199,6.591669882596058e-46,2.020547002717962e-45
GSE1,217.41620256047852,6.743885290602925e-46,2.0667954066834882e-45
ZNF264,217.26127016316815,7.281930814139808e-46,2.231247173864307e-45
C11orf71,217.1277005671209,7.780117812678422e-46,2.3834231180558002e-45
ADI1,217.11845143519193,7.815850892149861e-46,2.3938949886447903e-45
PRR14L,217.05724722240282,8.05647877463101e-46,2.4671069148646977e-45
RNF121,217.0102436573915,8.246293048253273e-46,2.524732425538765e-45
FLT1,216.8259314212793,9.034747408044602e-46,2.7655818478182913e-45
UGP2,216.8246958666417,9.040279550152883e-46,2.766726854796095e-45
NUP43,216.7633511857345,9.31924914551446e-46,2.851538826118086e-45
UROD,216.6268079934816,9.971482844622094e-46,3.050507321107349e-45
ASCC2,216.59734248673857,1.0118113895197223e-45,3.0947520872158985e-45
ZBTB2,216.5516372150343,1.034983732494259e-45,3.16500074869482e-45
TAF4B,216.50050927477665,1.0615347221612771e-45,3.2455515173899435e-45
SLC38A5,216.48542081555414,1.0694996098549667e-45,3.269256230203929e-45
C12orf75,216.46966139831542,1.0778824914551693e-45,3.2942290353338966e-45
LINC00299,216.36684327820305,1.1342104622793799e-45,3.4656929499367757e-45
CSNK1G1,216.3643404419782,1.1356177061196569e-45,3.4693064758864215e-45
RGS3,216.36226285128765,1.136787177566342e-45,3.472192322618081e-45
QSOX1,216.29810500157865,1.1735004105897522e-45,3.583620099018696e-45
PIK3CB,216.25466316346888,1.199030103718133e-45,3.660858420664122e-45
MRPL54,216.2038446618071,1.2296005572159303e-45,3.75345352937055e-45
FUT11,216.1267164168668,1.2774935033267646e-45,3.898879875864669e-45
FBXW7,216.06273253191918,1.3186368630547006e-45,4.0236532456340133e-45
HSF2,215.95474976993117,1.391099707178932e-45,4.243925874745999e-45
ERGIC2,215.92690964707347,1.410419122695041e-45,4.302015111945392e-45
THEM4,215.91028321189614,1.4220846115522528e-45,4.3367402559639496e-45
RNF103,215.7746566514718,1.520918641212539e-45,4.637225385240917e-45
C17orf107,215.72616844296329,1.5578956181296848e-45,4.7490292204454646e-45
GMPS,215.68384927606903,1.590901988330057e-45,4.8486874690706676e-45
LRRC47,215.64442674621077,1.6222779316905253e-45,4.943338220026989e-45
FABP5,215.62988994872222,1.634003105940203e-45,4.9780844279018654e-45
ZDHHC24,215.44586857867566,1.7899678419302364e-45,5.452164375331093e-45
ARFGAP2,215.35128314709354,1.8758376224506377e-45,5.712593256459317e-45
TAB2,215.32192166552733,1.9033222952018908e-45,5.795151065615694e-45
RBM15B,215.30668364779055,1.9177446320469433e-45,5.837912547348895e-45
ZNF22,215.23185675042748,1.990167639981034e-45,6.057185428503568e-45
NARS2,215.21557930302671,2.0062808125541564e-45,6.10502356419189e-45
COPG2,215.06184093273262,2.165050814335308e-45,6.586855737939354e-45
IVD,214.90073513097977,2.3449269400210483e-45,7.132697800816437e-45
RANBP6,214.85621059897605,2.397223552659655e-45,7.290335432005328e-45
GTF3A,214.74197788373553,2.5367929530864883e-45,7.713269063696523e-45
TGFBR1,214.7389040144798,2.5406588031821108e-45,7.723502735736484e-45
POLR1A,214.71450856919955,2.5715493526175448e-45,7.815870232724413e-45
TBC1D7,214.70046995147675,2.589495594655871e-45,7.868866680100476e-45
ARHGAP30,214.52241522959707,2.828279188200109e-45,8.592782904460807e-45
LAYN,214.50769414428805,2.848979949082266e-45,8.653972728890132e-45
APOE,214.5004996342915,2.8591518995765206e-45,8.683162789608693e-45
TMEM173,214.4394726907978,2.946908324693286e-45,8.947916881289504e-45
NDUFA4,214.39310286484195,3.015384183346028e-45,9.154035373189052e-45
SIT1,214.3522978060998,3.0769572059304945e-45,9.339121488047293e-45
ZMAT1,214.31636635319887,3.132216255165273e-45,9.504974578211302e-45
CALU,214.2244554787776,3.2781239053091476e-45,9.945789286775867e-45
YEATS4,214.19845228597714,3.3206236366369815e-45,1.0072754040578452e-44
TRMT61B,214.17706757956063,3.355987431690319e-45,1.0178027083188058e-44
LTBP3,213.94108556825378,3.77214889794545e-45,1.1437913887879754e-44
ANKRD11,213.87992660459958,3.888179524932339e-45,1.1787427641054203e-44
OLFM2,213.86424074997566,3.9185093915306433e-45,1.187704426563449e-44
RCBTB1,213.75741551418736,4.131452116843158e-45,1.2520018650001745e-44
ZNF383,213.71555376335948,4.2180198227288686e-45,1.277984699281968e-44
AGPAT1,213.70288784539613,4.244567894856423e-45,1.285776029820866e-44
MRPS21,213.52788414792064,4.6289507575788714e-45,1.4019393322080901e-44
TRMT2B,213.4827787265223,4.733541406816706e-45,1.4333349008915763e-44
PRDM1,213.46904721101936,4.765848857200082e-45,1.4428348147763356e-44
DNAJC10,213.43617101127293,4.8440985682296134e-45,1.4662370480041146e-44
SEC16A,213.41331557271508,4.8992532645453293e-45,1.482640959521331e-44
ACSL1,213.16321200699394,5.545422798104721e-45,1.6778598015503763e-44
ISCA2,213.11480376397728,5.68000423763113e-45,1.7182430057147414e-44
MANEA,213.11084946324408,5.691140951257081e-45,1.7212747691003351e-44
IGHV4-61,213.07675283964562,5.788079469518236e-45,1.7502508566236561e-44
ING4,213.06548099252817,5.820487682180017e-45,1.7597061721986297e-44
PRKCSH,213.04141148569494,5.890299719114915e-45,1.7804638591170804e-44
ZFX,212.86457224097308,6.429545277104009e-45,1.943081559967069e-44
C12orf65,212.8590319638073,6.447214454902049e-45,1.9480401648806951e-44
MCUR1,212.82341715913742,6.561963024473453e-45,1.9823238455974873e-44
LINC00342,212.80963261062777,6.606922117114551e-45,1.9955153188851946e-44
RNF43,212.79963042936976,6.639737513362141e-45,2.0050345408457477e-44
SPINK1,212.61556642106052,7.273569475983435e-45,2.196006518428391e-44
NFIC,212.57873555518592,7.407484908381639e-45,2.2360005754522606e-44
ZNF263,212.5719490062786,7.432428156840019e-45,2.24309142126403e-44
RDH14,212.53879546351584,7.555493080588108e-45,2.279786628439276e-44
DNPH1,212.51377044473804,7.649732776012487e-45,2.3077715034178714e-44
TEP1,212.48503118924745,7.759410468971666e-45,2.3404018725064347e-44
HSPBP1,212.46736391353414,7.827613111256848e-45,2.3605121905319177e-44
SARM1,212.42210505627966,8.005077291907878e-45,2.4135573724899134e-44
APBA2,212.40978974875412,8.054059250770287e-45,2.427851591053007e-44
AIF1,212.37345203113222,8.200339744385971e-45,2.471464611095873e-44
IGKV6D-21,212.32312457934896,8.407334828155542e-45,2.5333555463649957e-44
MTF1,212.24939643332232,8.720046128485744e-45,2.627071251701236e-44
TSPYL4,212.17265478889746,9.057898119844335e-45,2.728323008869828e-44
HIST1H1B,212.1697572018025,9.070907931172976e-45,2.731708876386589e-44
SH3GL1,212.13147378652533,9.244560280691932e-45,2.7834615795423183e-44
RIPK3,212.1154883402448,9.318049900366394e-45,2.805041805289634e-44
GIMAP8,212.00665261196048,9.834167481453484e-45,2.9598333349461346e-44
LMBRD2,211.9464279087718,1.013194897997867e-44,3.04886375872585e-44
OGFOD1,211.8683026365978,1.0531714182032886e-44,3.1685420244132837e-44
RNF13,211.69704803848197,1.1464064692192889e-44,3.4483745820322316e-44
AGBL5,211.57443426055588,1.2181888311198685e-44,3.663581327942381e-44
PHC1,211.4948142509333,1.2671906060078627e-44,3.810207268025589e-44
GALNT2,211.42941616256255,1.3089103595061268e-44,3.934884695708218e-44
RBBP5,211.32235652060038,1.3801926397244437e-44,4.148368029440363e-44
UCHL3,211.16537244683036,1.4917932931173197e-44,4.482927383851093e-44
ZNF211,211.14657584709332,1.505746918108893e-44,4.523978532364908e-44
MME,210.96980735952556,1.643525513019932e-44,4.936970336037115e-44
TMEM131,210.92794196351878,1.677961623246131e-44,5.039432389690782e-44
ZMIZ2,210.88398484062225,1.7148949688318926e-44,5.149353102016511e-44
NDUFS7,210.8007945363696,1.787031984012291e-44,5.364917365688532e-44
PEX19,210.7017132062146,1.8769180279561385e-44,5.633672518119853e-44
FDPS,210.64423207922255,1.9311223625451382e-44,5.795243421061906e-44
KRT8,210.54120648479824,2.0322215437605436e-44,6.097454303534889e-44
OBSCN,210.46365333747502,2.1118010742041694e-44,6.334993004843627e-44
CAMTA2,210.33396222748277,2.2519041026121554e-44,6.753962916418629e-44
SARS2,210.30523618204123,2.2841725874758407e-44,6.849413061823186e-44
HRH2,210.29430200015426,2.2965762801774166e-44,6.88527033484369e-44
MOAP1,210.28988833985508,2.301602178372905e-44,6.898998920926393e-44
SCD,210.2871552756542,2.3047198698035624e-44,6.90700348328671e-44
SPHK1,210.2626548425788,2.3328575574525977e-44,6.989972693003583e-44
LINC00426,210.21424373639383,2.389469538808549e-44,7.158211074261963e-44
CD68,210.10015110659057,2.5283829087514743e-44,7.572889305634021e-44
CCDC57,209.94231957561777,2.733960480988583e-44,8.187037368219253e-44
DCAF10,209.91818472520927,2.7668371027792547e-44,8.283882392055066e-44
RNASEL,209.6907569746203,3.0967245003589797e-44,9.26976477205732e-44
RAB2B,209.68170409536836,3.1106403775202987e-44,9.309616153109684e-44
DDX42,209.6411107405323,3.173812374802773e-44,9.496838694841935e-44
ZNF805,209.6006038056867,3.238128572469604e-44,9.687411767657515e-44
KHNYN,209.46054997637728,3.4707141480688033e-44,1.0381219947438801e-43
POLRMT,209.34002508977017,3.684197385277954e-44,1.1017633660117629e-43
AIM2,209.31590495899377,3.7284724740758647e-44,1.1147880042043287e-43
MRPS35,209.27877018555637,3.797679664369143e-44,1.1352606863502261e-43
FTO,209.2688051132237,3.8164689447798965e-44,1.140656665651944e-43
AC023590.1,209.18383595355112,3.980502027859772e-44,1.1894522603761313e-43
MITD1,209.03091663203423,4.2936759988753013e-44,1.2827865825233367e-43
DUSP3,208.9879228334797,4.3860821879381367e-44,1.3101405653448482e-43
PDCD7,208.96695910199375,4.4318579124321415e-44,1.3235579528464428e-43
BRMS1,208.84964424740434,4.696981556755939e-44,1.4024649300267202e-43
SLC19A2,208.8289970755222,4.745257688238103e-44,1.4166057312867008e-43
GNAI2,208.78995726913908,4.837898591332568e-44,1.4439827589089457e-43
C11orf58,208.68842045699313,5.087400762785479e-44,1.5181590334240802e-43
SFXN4,208.68412819630566,5.098226846281391e-44,1.5210957725487542e-43
TSSC4,208.64924342037878,5.187073149637991e-44,1.5473048222881879e-43
ANAPC7,208.63715825261718,5.218211971138364e-44,1.556292921403819e-43
GFM1,208.5461685149312,5.458737907956025e-44,1.6277136418722708e-43
PPP3CB,208.50451944414195,5.572502929823926e-44,1.6613158831133378e-43
GSDMD,208.42628216749833,5.792657780647819e-44,1.726616755578928e-43
ARL13B,208.3515328645648,6.011116927459896e-44,1.7913870843451014e-43
NAGK,208.12256439373863,6.732898367355401e-44,2.006099739283609e-43
SKI,208.05912564411216,6.947786578219188e-44,2.0697273944336213e-43
VMA21,208.02988457057342,7.049131755297545e-44,2.099512858188235e-43
RUNX3,208.00636177416348,7.131730048330317e-44,2.1233307407001993e-43
UBL4A,208.00632770268354,7.131850386590646e-44,2.1233307407001993e-43
CD109,208.00216447611814,7.146569924881537e-44,2.1273029944091284e-43
TSC2,207.97603034206554,7.239666364756788e-44,2.154599492598556e-43
TRAV5,207.9495265682596,7.335318108296642e-44,2.182645810143064e-43
DEPDC5,207.94650821527446,7.346291139716207e-44,2.185489772117846e-43
SRGAP2,207.88030635589513,7.591135095838001e-44,2.257894824441954e-43
YRDC,207.83110260541332,7.778383515773219e-44,2.3131441678044643e-43
CSGALNACT1,207.81259031786186,7.850022966483331e-44,2.333998934759378e-43
HIST1H3A,207.73680783080349,8.150232418207977e-44,2.422791900565655e-43
PRDM10,207.6336639729414,8.577362581532669e-44,2.5492727164474403e-43
ZBTB44,207.587213922199,8.776958175721371e-44,2.608092459258517e-43
URGCP,207.52339890376706,9.058765764564193e-44,2.6913143459439176e-43
RAPGEF1,207.48108964334543,9.25057360137544e-44,2.747770881439525e-43
CNP,207.4497623688524,9.395206755508142e-44,2.7901957293329276e-43
SFXN3,207.426663077379,9.503298925628703e-44,2.821754380090061e-43
ACSS1,207.38862447114502,9.684015582468808e-44,2.874860681277697e-43
RAP1A,207.36315476511058,9.806935655850105e-44,2.910791991798831e-43
ZMYND11,207.3524104369108,9.859255897983443e-44,2.9257588169207975e-43
GFER,207.34176285004605,9.911380392587272e-44,2.940661813693088e-43
ZNF649,207.32572590142016,9.990408636440176e-44,2.9635397728110955e-43
RNPEP,207.2877720710913,1.0179959985340427e-43,3.019188055571581e-43
SNAPC5,207.27484351752864,1.0245346282063835e-43,3.0379969783777226e-43
RPS6KA4,207.2551862227846,1.0345568809256991e-43,3.067126494938678e-43
GIMAP6,207.20459858608234,1.0608020138369274e-43,3.1443311899584777e-43
NDUFA2,207.13532813253602,1.097823186037748e-43,3.2534414626714532e-43
IDE,207.07139566034783,1.133136881041375e-43,3.357450662686484e-43
KIAA1671,207.06860197518236,1.1347056383381743e-43,3.361453898495382e-43
ZMIZ1,207.02128183475818,1.16161000078935e-43,3.440495443457985e-43
FOPNL,207.0025651610487,1.1724267699403983e-43,3.4718670389625258e-43
USP28,206.92876830901832,1.2160659728476984e-43,3.6004039146255765e-43
TRERF1,206.90129760252668,1.2327222029577098e-43,3.64901839759937e-43
PIP4K2A,206.86844671872115,1.2529403525497573e-43,3.708155972484842e-43
TMEM168,206.84078681018443,1.2702206037848145e-43,3.758577655537246e-43
TADA1,206.82688841403396,1.2789932369436687e-43,3.783810834889095e-43
KIF3A,206.77944024093472,1.309401395262177e-43,3.873029256279219e-43
APBB3,206.69775589215374,1.3634536554720464e-43,4.0321361167090795e-43
NLE1,206.59955542601492,1.4313964647203958e-43,4.232252652628197e-43
SLC35D1,206.53285882153085,1.4794627757285021e-43,4.3735343885098125e-43
METTL23,206.49017851280982,1.5110646920752039e-43,4.466099911907631e-43
OSBPL7,206.34804941188227,1.6212494347431907e-43,4.790844818358036e-43
NDUFAF3,206.33355437591933,1.6329285387208802e-43,4.824433790600067e-43
ATOX1,206.253120965955,1.6992816497228578e-43,5.019511575491602e-43
PGAP1,206.19510658032024,1.7488075933616001e-43,5.164818447940943e-43
GRK5,206.10927580566516,1.824739471583947e-43,5.388040470300361e-43
DCBLD1,205.9808863088422,1.944519390421676e-43,5.740625682714958e-43
NAA25,205.8230245378438,2.10262470372488e-43,6.206199025157363e-43
NKIRAS2,205.64531217735436,2.2960428099500405e-43,6.7758052960172895e-43
CREB3,205.41953509764852,2.5676414432110606e-43,7.575866795473521e-43
POMP,205.39616058517913,2.5975334173169254e-43,7.662599534598907e-43
MOSPD2,205.3108105862521,2.7096668469111026e-43,7.991861175868632e-43
KIF23,205.264627455374,2.772347573734378e-43,8.1751696737025e-43
ZNF891,205.14252450339563,2.9451408624094585e-43,8.683048938180465e-43
IGKV1-17,205.05687477713593,3.0727346867029136e-43,9.057499860040674e-43
SIAH1,205.04162117649503,3.0960313185151928e-43,9.124429704547732e-43
PPARD,204.98494841911761,3.184144615194591e-43,9.38232117772373e-43
CD59,204.86944008682474,3.37157382194523e-43,9.932700216005378e-43
ZNF200,204.86489904778696,3.379163564935385e-43,9.953160963817881e-43
HECTD4,204.78833957143218,3.5097253566979764e-43,1.0335752990748827e-42
HIGD2A,204.74585103901944,3.584347914827293e-43,1.0553495681349454e-42
PI16,204.7370017565361,3.6000884063051306e-43,1.0597820293284432e-42
EIF2B2,204.53378290280762,3.981204307673445e-43,1.1717502977587384e-42
HIST1H2AE,204.5280476533432,3.9925264207370915e-43,1.1748587179009699e-42
MAP2K6,204.50025084674587,4.047858686707637e-43,1.190914111236922e-42
UBE2E3,204.47080531258896,4.107309476942394e-43,1.2081748619508836e-42
DYRK1A,204.41331022388724,4.2259210002897464e-43,1.2428279948100276e-42
RNF24,204.28230210060906,4.509139770514527e-43,1.3258691065509489e-42
SLFN11,204.26109090787497,4.556747776267479e-43,1.3396127148086555e-42
VPS37A,204.19752135533483,4.702459602166845e-43,1.3821865937621354e-42
HIST1H4J,204.16557592354562,4.777433458680174e-43,1.4039563254500084e-42
EXOSC3,204.11789115987705,4.891575944109582e-43,1.437226166379077e-42
MIB2,204.08019188700825,4.9837431673369585e-43,1.464027881551924e-42
TIFA,204.07660232185714,4.992608970226403e-43,1.466353372521992e-42
KCTD10,204.05536477600128,5.045386815513968e-43,1.481572705685153e-42
TLN1,203.98694120731236,5.2192514389454014e-43,1.53233650136186e-42
SRSF9,203.97733108879882,5.24414592870243e-43,1.5393527005693142e-42
RUSC1,203.90333317616265,5.439852966744565e-43,1.5964965671880715e-42
SLC39A10,203.8268954755877,5.649683820920076e-43,1.6577630105732232e-42
EPHX2,203.72666532803385,5.937140229206061e-43,1.7417791899625606e-42
TM2D2,203.70621402170545,5.997566554327033e-43,1.7591722753745937e-42
PLXDC1,203.6524376780352,6.159407127024472e-43,1.8062993593360983e-42
TAF1C,203.59027121917532,6.351947266804604e-43,1.862409752064999e-42
ZNF593,203.53873084784834,6.51613156573391e-43,1.910186404131146e-42
